date;00:00;01:00;02:00;03:00;04:00;05:00;06:00;07:00;08:00;09:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2017-03-04;299.096010;289.177000;286.506510;272.867885;269.529750;278.685740;268.576000;284.789760;295.471750;300.049740;301.098875;297.093125;294.804125;292.610500;287.174135;285.457375;292.324375;296.902365;301.957250;295.757875;293.373500;291.656750;281.928490;249.214865
2017-03-05;248.356510;238.628250;232.142750;231.665885;232.333510;235.194750;232.810375;242.920115;266.287000;284.122135;278.208875;278.018125;276.205990;273.821615;270.006615;272.390990;280.974740;293.754990;313.306856;318.171010;309.491885;303.292490;298.523740;292.419750
2017-03-06;289.818400;276.852850;266.842665;253.400430;271.704750;291.439095;318.132885;341.966635;376.001230;362.654350;337.771905;325.378365;322.613640;318.323555;317.179545;313.842801;312.794145;355.313545;370.662490;333.195835;312.317441;308.694740;303.069975;297.063860
2017-03-07;295.842326;285.749218;285.558782;282.226142;295.842326;309.648936;342.784800;462.569063;501.417988;498.656656;497.133168;475.804356;450.857211;450.571576;439.240644;411.246532;400.772562;467.520361;534.553842;454.665950;373.159332;353.068363;332.977356;312.695912
2017-03-08;309.569954;304.523154;300.428555;298.809764;297.095770;305.284948;333.280500;395.842011;424.028009;384.034378;344.231164;325.472214;317.473482;312.712332;312.331430;310.617416;309.855652;313.664552;321.091966;316.521271;311.093522;303.285255;298.714561;275.861021
2017-03-09;285.810800;284.855550;277.595640;279.888240;279.697210;297.273810;315.041450;326.791015;343.507890;330.325469;326.886560;320.581910;317.047465;314.372775;312.271215;312.271215;312.939881;318.098240;323.447660;313.895160;308.736800;308.259175;297.178285;279.315100
2017-03-10;274.212404;268.561522;262.814842;264.826170;283.694446;291.356676;305.531820;320.568976;324.974754;311.853178;310.608054;307.351602;301.796478;299.880908;299.402028;302.562702;307.351602;317.599848;350.834824;319.228093;310.895378;309.746052;308.500928;305.723376
2017-03-11;298.444248;292.027122;288.579104;283.885982;278.426646;287.334000;297.007578;299.402028;303.520492;309.937618;308.500928;300.838698;297.582246;289.153792;285.897330;287.142444;295.092008;313.002504;322.580304;316.163159;301.892256;299.114694;297.678024;287.812880
2017-03-12;275.361750;270.189728;255.631492;257.642820;250.267904;273.063078;270.955972;275.361750;280.629530;283.407102;284.460670;281.874654;281.587320;277.564644;276.989976;276.798420;279.575992;284.460670;298.348470;300.264030;293.942692;293.272246;291.165120;281.012652
2017-03-13;258.624090;256.519890;257.285050;264.841015;279.952915;294.490965;312.567860;360.390360;406.778175;357.616645;328.923145;314.098180;305.777055;305.585785;303.194660;303.959820;304.820625;308.550751;315.437210;305.681410;301.568695;299.368840;294.012730;288.656610
2017-03-14;274.172625;265.245624;257.078376;257.173344;269.994024;280.820376;299.054232;311.400081;312.159807;303.327801;299.813976;296.300169;288.132912;283.384512;280.250568;279.490824;282.054969;284.714064;293.166225;287.847999;268.094664;242.168400;219.850920;164.389599
2017-03-15;39.101627;38.910421;38.719215;38.814818;43.594968;225.527477;283.367282;294.935255;296.942908;292.831979;289.772683;285.566171;277.344303;271.130118;268.835646;266.636757;278.013524;291.111145;296.942908;295.891295;291.015542;286.904603;268.166405;225.623080
2017-03-16;199.918504;199.444323;205.893289;219.075780;260.235481;281.668869;291.721688;308.413176;338.287127;330.984639;312.396363;302.248715;292.764915;288.781719;286.315931;287.169473;289.445576;291.057831;292.006211;289.824919;283.470773;271.047004;244.776869;217.842877
2017-03-17;162.539980;161.026220;161.404651;177.015301;204.736031;245.891390;275.977370;289.790421;289.885031;285.722209;282.694671;277.491130;266.894801;258.379901;255.825449;254.027850;256.676921;280.045600;284.776100;283.546161;278.058781;264.056510;231.794500;193.382849
2017-03-18;208.804270;208.615041;198.964839;198.113349;214.007829;208.615041;218.643719;249.013520;269.922339;273.517510;267.935520;261.785870;256.582329;251.284151;247.783599;241.917770;251.567990;274.369000;290.925750;293.669449;288.749720;285.249150;283.830000;274.936651
2017-03-19;245.323730;236.903449;237.944150;253.744020;264.624161;275.125880;266.516370;268.881620;271.909140;276.734250;278.721051;279.383339;273.706730;264.813390;262.258911;261.785870;265.854100;275.125880;284.965329;284.019220;270.489990;269.543890;252.892530;217.697610
2017-03-20;219.154780;212.499330;209.646980;218.964644;237.980244;281.906270;298.639998;357.493261;389.534576;365.099539;342.946346;313.091854;307.006872;303.869278;296.263048;293.030396;290.558358;296.263048;301.587406;295.122122;290.558358;269.070730;243.875070;211.168228
2017-03-21;178.075548;165.925404;151.117416;171.051246;209.400129;227.720277;284.104539;295.874991;299.576979;292.742532;284.484222;281.826396;276.036084;273.947787;274.707171;278.788860;281.256840;288.091305;292.173003;291.128841;275.466546;267.113313;255.627639;216.044748
2017-03-22;172.140050;171.284105;171.759620;197.723305;256.688395;277.991915;289.689820;299.675855;306.428320;300.817105;298.439480;296.347180;295.681445;293.303820;291.021300;289.499630;293.874450;297.298230;306.713625;304.050675;297.203125;286.361165;277.516390;270.763925
2017-03-23;259.989730;249.434185;252.762510;264.554290;271.306045;285.189905;298.027730;362.502130;375.910525;339.774435;314.954630;301.736435;294.509205;294.699405;292.797515;293.177885;293.843550;301.926625;323.227924;311.911590;299.739440;295.935650;291.180900;281.386105
2017-03-24;276.963202;276.486327;278.584523;275.341861;276.581700;287.454212;315.493903;392.269159;417.638377;391.887657;340.576973;314.826254;298.612853;288.884827;285.165270;286.786611;289.075553;294.130332;299.280464;292.413618;286.595855;284.497659;281.350350;275.532587
2017-03-25;265.613805;258.746939;249.591141;249.686514;251.498611;256.553370;265.804561;275.246488;278.298414;275.627970;269.714854;251.593964;250.354125;246.348459;248.255929;253.692180;263.992464;273.243645;287.931097;292.508991;285.737498;282.780945;279.729009;270.287082
2017-03-26;274.102002;266.472172;0.000000;257.220971;253.882936;235.094445;256.267261;263.610962;269.333352;272.576034;271.240822;265.995287;260.463653;231.661027;223.745048;221.265370;222.791338;228.990573;272.099179;281.159604;282.876318;272.480661;266.949027;247.683671
2017-03-27;243.246131;229.780208;230.162230;240.285548;255.088503;280.587804;293.098717;327.384274;348.967972;340.468214;325.569727;309.811722;290.711142;283.357401;278.009243;276.194676;278.677754;283.548417;285.649473;287.368527;285.458457;284.598930;281.829353;272.183550
2017-03-28;230.383606;231.432114;234.958870;248.112764;264.221486;276.994098;304.350374;389.374011;463.340808;400.335600;371.549564;347.910700;307.781832;292.721568;285.763364;285.954000;286.430580;299.203192;348.387280;385.180038;352.485964;311.213289;290.338618;275.469020
2017-03-29;267.987020;261.397195;259.009570;256.812935;259.773610;278.874610;326.245080;377.817790;389.278361;391.665986;371.323450;361.295434;362.536970;362.345960;342.385406;319.082205;310.582260;315.261986;330.829310;377.244750;388.036825;359.289800;327.773160;286.419495
2017-03-30;274.438020;267.935646;261.050780;260.572675;264.780097;275.489853;341.469723;411.752648;450.766812;419.880593;383.161361;367.383547;323.396986;299.299980;289.737680;283.522195;282.565955;298.152514;335.349861;377.615246;304.846114;285.625911;275.011748;267.840023
2017-03-31;256.511502;236.112594;233.062300;234.015500;245.263506;267.187576;307.890050;353.072698;371.660497;361.937644;342.491946;317.612904;293.115150;285.394078;278.912172;276.338478;275.099302;290.064846;322.569648;323.141599;284.726824;280.056026;273.192852;270.142548
2017-04-01;251.936046;260.324372;253.747174;243.738354;251.173470;260.324372;263.851296;261.372924;266.710956;271.381724;269.379972;259.943094;252.412656;248.504454;241.069348;236.493872;250.506226;260.801002;269.951904;270.809802;269.570626;269.094006;267.664176;262.707422
2017-04-02;262.612100;255.844248;248.981074;248.123176;252.507978;251.840724;254.033130;258.703898;268.712728;275.003970;272.048998;268.808050;261.658900;255.653604;251.268802;248.027844;246.598024;258.989874;270.333202;281.676500;280.246680;274.336726;269.379972;262.707422
2017-04-03;267.738020;266.501145;265.930285;264.788535;267.928320;277.252520;342.141410;410.265230;481.338555;464.307590;449.750415;417.401105;360.314105;340.619090;299.231035;285.244710;294.568910;298.565000;303.227125;303.893140;282.675785;279.440875;272.019555;267.833175
2017-04-04;264.178900;250.532700;250.052200;250.628800;263.410100;270.425390;277.729000;293.297200;301.465710;291.759610;287.146790;280.131500;277.152400;274.461590;270.905910;270.233210;270.521500;272.059090;275.134290;277.729000;275.999190;273.596690;270.137110;258.797300
2017-04-05;232.284648;230.273930;228.646214;230.369678;240.327480;255.838646;269.147638;273.935038;275.945736;274.413768;271.541338;269.722116;267.998652;265.030464;262.253762;261.392030;261.296302;263.019746;264.934716;264.551714;265.604952;262.923998;248.274564;217.252222
2017-04-06;200.228750;178.172910;189.200835;208.667520;227.558835;256.135535;270.999270;286.054785;293.822270;292.096160;287.780895;281.164140;276.561180;273.780215;271.670535;270.328015;269.273160;287.205535;291.329000;291.233125;285.958890;269.464950;264.478410;258.532910
2017-04-07;240.003463;228.391930;227.816162;230.982941;244.705650;261.978980;273.494550;330.976406;378.765971;334.143166;318.213308;303.243080;280.307913;278.964441;281.075637;272.247041;269.752003;271.671243;273.590513;274.166291;274.838022;273.974355;268.024659;262.554778
2017-04-08;268.504474;267.256955;267.065029;267.928696;268.600437;271.575280;270.999512;274.933995;275.605726;279.060404;279.444266;277.812895;275.221884;272.342984;266.873093;263.322482;265.433658;269.943909;272.055105;272.822809;273.686476;273.782449;273.590513;269.464104
2017-04-09;252.190774;240.387305;237.988230;235.109350;235.589155;237.028620;228.967728;233.957784;260.443572;271.095475;264.857880;255.165617;240.483268;229.543496;220.427001;220.043159;227.144421;240.579241;261.115313;266.105399;267.448891;264.665954;253.534246;231.078904
2017-04-10;234.959620;221.217596;195.655538;171.438832;197.096998;244.665498;265.903166;276.089554;276.666152;274.455878;270.515870;264.942186;255.428484;251.776770;237.362070;236.593286;233.133748;251.776770;256.101170;259.464600;257.830934;253.218230;212.376580;64.962248
2017-04-11;47.669755;47.190180;39.325150;54.096060;99.559770;172.838830;238.636510;264.149920;265.684560;264.245815;263.670335;262.039780;260.409225;260.409225;256.956295;255.325740;258.011350;262.903015;266.451880;271.439440;270.288470;267.219200;258.203180;248.132115
2017-04-12;248.342247;233.340426;231.047154;233.818181;237.066983;248.246694;268.790579;275.097097;275.574852;275.097097;273.472696;267.739506;266.210668;265.255128;263.152972;262.388528;259.044193;263.344058;270.414980;271.848295;271.943828;269.650556;261.050796;231.716025
2017-04-13;230.830380;224.793710;220.865090;221.152560;231.501120;256.414320;266.475410;268.870910;271.937150;272.703710;272.799530;271.074790;265.133940;262.738440;261.971880;260.822030;264.367380;268.870910;270.020760;270.020760;270.978970;268.966740;266.092140;263.121710
2017-04-14;262.738440;256.605970;255.360300;256.126860;255.743590;256.414320;258.043260;265.421410;272.703710;270.499860;266.571240;267.146150;261.684410;265.325590;264.942300;266.283790;271.553880;277.398910;282.573180;294.359030;307.965470;291.292800;286.214350;277.782180
2017-04-15;287.555820;280.273500;274.524300;263.600820;266.571240;264.463200;267.146150;267.050350;271.745530;275.290860;275.674140;273.757740;270.595680;268.008530;264.175740;261.492790;260.822030;265.038120;267.433620;269.733300;272.895360;272.032970;266.283790;264.271560
2017-04-16;271.841350;270.116590;269.541650;268.966740;269.541650;271.362240;271.362240;270.308210;272.703710;272.607910;273.661910;275.386680;273.182820;271.458060;267.912710;265.421410;265.804680;269.062560;279.506940;290.526240;306.528180;304.324320;296.083800;284.872860
2017-04-17;279.890210;261.205320;259.768030;261.396970;265.133940;267.816910;270.308210;269.445850;281.710800;289.088940;283.627200;278.452910;271.458060;269.829120;267.241970;268.296000;268.775090;267.816910;270.308210;285.543590;297.042000;295.604700;285.447790;281.135880
2017-04-18;278.612730;271.995098;266.336516;261.445208;267.966962;287.148562;316.592289;405.786758;435.326402;393.702330;382.481114;364.162686;344.309739;324.456783;297.698442;294.629366;288.683080;295.972098;317.455461;351.215086;352.270084;331.745772;305.850602;288.395356
2017-04-19;291.951825;288.777390;288.007840;290.989875;296.569185;305.996285;374.198569;450.962170;465.391420;420.083546;374.871925;359.769319;356.883431;352.169905;331.584175;318.116865;324.465735;346.302000;361.981795;368.523055;357.845410;343.897125;310.132699;293.490945
2017-04-20;280.912770;278.796294;278.892497;278.796294;279.373522;282.163399;300.634375;335.363668;331.226929;307.272392;298.902721;293.034328;289.571030;285.434301;282.548221;280.624151;280.431745;280.816567;279.469705;278.603878;278.122873;279.469705;273.024104;251.474632
2017-04-21;207.720440;192.105270;189.984680;196.924770;213.600240;224.588690;227.673190;277.410430;280.880450;258.228820;233.263810;216.395560;212.347180;198.948950;195.575320;178.803440;155.091510;174.369510;182.851820;186.803810;201.358700;192.972780;41.351310;16.386300
2017-04-22;36.049860;26.025300;18.121320;22.651650;27.181980;36.531810;88.582410;103.330080;126.174510;187.092990;195.189750;195.671690;188.538830;180.056520;158.079600;124.439490;145.838070;105.932610;200.394820;221.793390;236.155500;233.263810;231.336000;196.250050
2017-04-23;232.107120;227.094830;221.504220;229.119030;229.986550;228.444310;192.490820;231.432390;259.096310;275.289830;275.579010;275.289830;273.072870;261.409690;252.059850;244.830600;254.373200;248.878980;252.156240;282.326320;296.206470;297.459550;293.218380;282.711870
2017-04-24;276.646785;264.956125;262.752150;253.744600;263.135440;282.971235;320.247131;384.066619;399.302756;363.943350;346.599006;329.254710;315.647540;311.910365;305.777575;300.794665;291.595475;301.082150;313.539410;315.168415;316.126694;310.568825;295.428475;278.467440
2017-04-25;279.677120;279.197080;278.332990;278.621020;279.581130;285.821770;346.980130;395.273151;412.843000;402.665930;382.119790;365.798081;336.899090;325.569910;307.327991;303.295590;311.648450;350.916540;374.150980;402.473901;402.377910;391.912820;360.037500;312.896590
2017-04-26;291.977680;289.205125;288.727110;287.388620;291.021630;316.452531;404.409140;438.062110;498.866890;449.152290;436.054415;427.832375;420.757586;401.541000;373.911165;369.417710;369.130915;391.215641;379.934289;384.427695;355.746195;376.683719;350.009915;311.481109
2017-04-27;302.398648;293.447956;291.715554;291.619310;296.046544;312.600512;395.081610;432.809278;442.048692;420.297529;413.079229;394.119190;353.311714;345.034721;339.645086;335.121608;324.246026;342.243674;353.600475;363.609822;371.983079;381.414982;335.602818;307.980800
2017-04-28;302.245874;298.874764;294.829408;295.503624;298.778436;315.152506;341.158337;400.104982;431.311994;422.836039;389.413674;393.940639;366.586318;333.356608;316.115676;310.721849;307.928636;316.308312;322.857936;320.353649;323.532162;325.554830;306.965476;292.228812
2017-04-29;310.529251;286.160768;287.798174;287.605558;290.495088;294.540444;302.631156;314.381942;314.863532;313.611418;294.636762;290.206124;289.628226;285.968152;279.803780;277.106886;273.157858;288.279774;306.291230;325.651168;324.399024;325.362194;309.566042;293.480936
2017-04-30;289.050318;282.982274;277.492148;273.061530;270.268298;270.364626;268.245630;275.469480;277.973758;287.509230;290.976668;289.050318;287.123948;286.353414;278.359020;273.446792;273.254176;273.446792;276.432670;279.707482;283.463874;284.619680;272.868894;265.356080
2017-05-01;259.480702;234.823274;234.341694;230.200020;229.044214;223.361452;228.177352;268.438276;277.877430;283.367556;285.004962;282.211730;278.936918;275.662126;258.421194;239.735492;233.282186;245.321936;271.327806;277.010568;284.234418;287.220276;281.441186;242.721370
2017-05-02;249.679970;227.918430;232.347760;233.118080;269.130560;278.181800;319.008780;353.095411;359.161690;338.170470;327.482271;314.579411;305.239310;303.698670;293.106770;292.817890;293.010470;298.402710;301.002540;305.913330;303.794940;305.624460;294.358530;274.041330
2017-05-03;275.244507;264.076839;264.558204;267.735203;278.421516;289.396628;306.822061;324.440020;337.629411;329.927571;324.728829;312.309602;307.688498;306.244403;299.120211;297.098488;296.232021;300.853125;302.971121;303.356223;303.933861;303.837578;293.825196;275.340780
2017-05-04;270.797904;253.246188;236.948166;239.359116;248.810030;265.879566;293.364396;311.301854;318.631162;308.794476;304.744080;300.693684;297.511230;294.714518;290.374828;288.349620;287.288812;290.471266;293.267958;293.846576;291.821388;292.207130;286.613726;256.428642
2017-05-05;254.270625;239.837740;238.481640;241.096975;250.686610;287.979645;296.310035;317.717190;324.013435;314.036311;309.580530;303.671775;300.087770;300.281500;297.472405;294.372725;295.050780;300.087770;300.475230;299.312850;294.953935;293.597805;292.919760;279.649265
2017-05-06;261.922970;254.851805;254.464355;257.176565;260.857445;269.865900;283.523855;291.951100;299.603445;309.968000;305.415355;296.794350;298.247345;291.563650;286.720400;280.230445;280.230445;294.179015;302.121945;300.281500;300.087770;307.255770;298.441055;292.241705
2017-05-07;274.224805;258.920145;256.498520;253.495705;259.888795;254.270625;246.327695;258.242090;277.615090;291.176180;293.791545;292.338570;285.751750;276.355855;264.538305;260.373110;258.435820;266.185020;288.657690;294.760195;301.250150;302.606260;295.535115;261.535500
2017-05-08;259.150970;246.014720;241.088630;233.168250;237.031870;263.111160;289.866590;297.497190;304.258500;306.673250;306.286880;303.292600;301.167620;299.911940;298.463100;295.179030;292.667690;300.588090;303.389190;309.184571;317.104989;327.246930;318.650429;299.139220
2017-05-09;294.928900;288.450134;282.744952;279.844022;287.579852;300.150602;318.716598;380.603338;415.704721;424.504239;407.098561;407.195288;383.407589;367.452400;343.954786;341.730732;322.391132;334.091580;329.933566;327.419438;337.476039;341.827411;330.223689;307.209546
2017-05-10;303.481720;296.983390;293.588730;293.976680;298.438230;314.150600;362.839590;420.839600;464.485100;416.378070;379.812840;380.394790;350.424880;350.327870;334.809480;330.929870;339.561971;390.578730;398.240950;413.565350;385.050310;383.304480;357.990090;316.187381
2017-05-11;300.625448;293.389598;284.610100;282.294628;285.478402;298.020532;336.804698;415.820161;429.230641;404.532254;371.826222;361.503076;347.610224;339.891994;322.622422;326.288596;320.210472;335.743430;344.908850;337.094122;318.184444;305.256382;294.450856;277.470728
2017-05-12;288.858914;270.587727;265.464048;263.627271;261.887157;289.632298;319.987611;351.696384;397.906068;351.696384;337.968798;338.645509;339.902268;305.680036;298.332888;294.369295;294.949323;301.716423;303.843239;304.036595;302.586480;302.683153;297.752830;291.952470
2017-05-13;284.411966;279.868345;277.644846;275.711396;271.844486;277.741529;280.835055;291.662441;311.383723;321.727734;309.063571;300.073002;292.725854;281.705112;274.938022;275.324704;279.191614;289.052270;311.287070;313.413847;307.903505;306.066718;303.553220;293.305882
2017-05-14;267.397518;256.570152;247.966245;247.772889;249.609686;249.706359;255.313393;262.080513;270.587727;281.415113;284.315293;282.768525;281.318430;274.744666;270.394371;271.264428;278.224904;284.798648;296.302745;305.776689;309.256927;308.773572;304.036595;293.595911
2017-05-15;286.232947;265.338619;262.920294;258.277120;262.726828;287.974141;319.122186;343.015208;355.397061;346.400883;347.368203;337.985092;336.727583;330.826870;316.123444;311.286794;312.931236;356.364372;388.286252;376.388103;319.412366;318.638492;307.514217;292.617325
2017-05-16;282.215155;272.299215;265.883025;264.230370;262.772155;273.951870;301.755370;379.138500;411.899945;382.735445;347.835260;338.794256;317.504190;302.435875;299.713845;297.769535;295.436375;299.422190;300.394350;299.227780;293.589310;288.242475;282.312370;262.772155
2017-05-17;244.030073;238.370839;236.712098;237.395109;241.981030;246.274252;272.618972;326.967103;351.262800;337.797716;327.162259;321.405452;316.234093;319.454022;291.255405;282.083543;287.645204;331.162752;363.459425;353.019114;316.819541;310.184577;273.594702;260.324764
2017-05-18;248.141355;231.637650;219.040165;201.950540;220.993255;240.328965;262.984915;303.023475;316.499855;296.675880;288.668170;299.312575;290.035360;285.836185;284.371370;282.906525;283.492475;308.589800;312.007735;303.023475;277.144880;274.215240;270.504360;261.813045
2017-05-19;251.193438;244.830393;241.893593;244.732500;246.005099;261.570086;297.398924;381.391118;406.745405;390.593090;381.293245;389.614130;369.252406;356.134744;334.891943;330.486748;296.713673;305.328277;311.299730;291.427461;282.323412;280.365542;264.017411;245.319848
2017-05-20;229.461202;225.545482;217.126674;204.987952;204.009012;220.944501;227.699118;232.789564;244.047249;245.124082;237.390525;236.020033;233.279019;223.489719;215.070911;218.007711;233.670601;245.026189;267.933151;265.975281;251.193438;259.318557;257.556473;246.592477
2017-05-21;226.034937;177.382126;138.224916;119.233674;114.045345;112.772736;117.275814;120.995748;137.441772;183.940957;202.246938;203.617430;185.213556;175.032674;157.999292;168.278077;184.430412;225.643355;239.054706;252.661823;246.200895;248.550317;242.480961;234.453745
2017-05-22;228.682730;226.529020;224.864805;223.885875;225.941660;239.744855;285.755515;367.204125;403.229495;380.028390;362.407290;362.113625;361.819910;371.119945;361.526235;361.624120;353.009380;340.576715;343.709355;329.906160;281.350230;273.616535;262.652285;237.101680
2017-05-23;234.449021;227.338602;224.708721;224.124303;226.754194;236.299678;275.455694;330.683195;389.319801;408.021157;370.618405;359.806672;330.878001;297.079150;302.046703;283.442730;283.053108;310.131152;328.735125;325.228607;269.903703;272.728400;266.007583;243.410097
2017-05-24;220.554342;206.720986;191.036708;191.328942;203.798456;226.204586;252.604874;327.714142;333.266968;327.519306;304.041568;315.147211;286.019258;273.842008;269.263342;255.722250;256.891276;271.114294;270.919448;317.972342;252.897118;260.008652;261.372494;245.298524
2017-05-25;237.059185;231.903600;229.277175;227.623500;223.148860;234.335475;234.724565;242.506575;251.455875;250.872235;248.926725;253.109550;244.743900;224.997065;221.008790;220.230590;228.401700;250.094015;255.444150;263.809810;255.930515;271.494525;256.319625;246.203015
2017-05-26;234.140925;230.444485;228.401700;223.148860;230.444485;243.187500;266.144410;330.443185;355.734675;346.298981;330.735000;321.785719;300.190660;275.482800;263.809810;267.798085;278.498315;311.766365;330.248635;322.563900;283.264810;285.404850;278.887425;259.918790
2017-05-27;249.121285;240.171985;236.378240;233.946365;231.417235;229.763560;240.463790;264.977100;285.988500;279.665625;253.887750;246.008485;237.253715;236.572800;234.238200;232.389965;235.989150;255.444150;275.580075;274.510040;264.879825;255.249600;246.592125;234.238200
2017-05-28;206.709375;156.418200;181.515150;161.281950;138.616875;96.399525;139.686900;177.721425;185.211610;221.981550;229.179890;227.526215;221.495175;218.382385;213.129525;211.378575;219.160585;231.806325;248.051250;251.942250;252.915000;251.164050;244.257535;234.043640
2017-05-29;216.571296;208.110720;208.402464;214.237354;220.655722;241.369536;329.962464;405.232397;418.749898;415.346198;406.691136;401.828736;378.586464;372.751603;346.008403;353.204736;359.817600;400.272768;418.360896;411.553536;349.898304;345.911136;323.933098;274.531104
2017-05-30;266.492874;259.263962;257.603266;256.821762;258.189384;298.339162;371.702830;484.532460;510.224424;489.221524;450.634754;432.953216;437.837616;421.035260;381.667016;332.432254;322.956538;342.884860;389.872808;400.032370;374.633460;359.784924;307.814888;255.356422
2017-05-31;240.187806;232.870956;229.846638;220.285964;219.798184;233.944084;258.040920;358.818314;376.476322;334.526392;293.454464;281.942620;283.308442;273.259958;258.723816;255.211728;252.967894;254.333706;259.309164;257.845794;252.967894;255.601970;254.626380;246.529066
2017-06-01;214.778710;207.544480;201.776630;202.265450;213.507840;231.593450;262.290080;365.524630;391.822100;371.781270;324.954260;322.608000;303.153760;311.463370;306.379840;333.166100;333.459370;358.485900;375.202890;410.983050;330.428790;323.781110;310.974550;258.184160
2017-06-02;257.028244;251.669439;243.485067;239.587747;237.151922;254.689852;344.230808;392.070411;404.346950;389.342258;376.773392;378.332358;372.681225;350.271645;335.656695;339.261706;350.369058;386.809020;416.818364;426.951406;359.138048;358.943172;381.742494;326.692839
2017-06-03;292.591309;292.493866;273.299555;257.320553;251.961748;243.582500;246.310634;253.618109;256.541089;278.366081;275.832813;263.361409;258.100017;262.387069;260.243533;262.776791;269.012523;279.242978;287.817092;281.094205;268.427905;264.822894;266.771544;254.884728
2017-06-04;256.346213;245.238861;231.598241;222.926694;210.260414;194.671134;198.081289;223.413869;235.105819;243.485067;253.618109;251.864305;254.300130;242.218448;239.490314;235.105819;238.126262;242.997912;250.987408;263.069100;257.612862;258.002584;293.078464;256.443656
2017-06-05;241.086352;233.193064;219.550354;211.267264;210.974920;225.007432;234.849680;239.916986;263.304496;258.432096;243.132770;246.640878;238.942496;234.947138;234.557336;240.599122;253.364800;262.135120;294.487846;303.063280;264.376414;260.770848;266.130478;254.339280
2017-06-06;236.152256;194.420992;145.961991;105.303240;99.648066;172.580320;240.052396;258.090431;266.865721;264.623132;260.528006;256.530383;249.802696;231.862144;221.429303;210.021472;204.561294;214.019095;221.526806;225.036924;213.726576;199.296142;197.248569;132.116565
2017-06-07;104.515851;86.198640;66.803946;45.352239;43.295226;55.931163;193.946930;231.952704;240.278719;234.401529;230.973174;225.193947;218.141331;217.161801;214.321154;198.550731;195.220329;192.967420;199.530271;226.565279;215.790469;215.202731;211.382574;180.233520
2017-06-08;151.721750;99.842700;97.004035;96.514610;97.101920;182.066100;235.804965;273.882230;286.803040;287.684005;308.044085;310.001795;297.374620;293.655000;292.480370;293.850770;309.806025;332.319585;356.301420;369.613740;317.636835;330.166105;317.930480;274.861080
2017-06-09;261.217740;243.158965;240.230525;234.666470;237.204440;268.831720;324.960345;384.407880;415.742285;396.219285;392.607540;398.366825;355.123380;330.231565;303.094565;283.962035;289.818945;306.901570;324.081810;320.958130;282.497820;270.003090;257.313150;241.792355
2017-06-10;260.436820;238.863895;235.252150;230.859475;226.369195;231.054705;236.911605;261.217740;284.547725;304.265955;291.868850;292.259320;276.738525;252.432400;244.135115;244.330355;259.655900;284.059650;307.389635;291.673610;265.903260;268.148395;266.977025;252.725225
2017-06-11;258.679750;239.351980;212.605480;175.707000;150.229485;122.994900;125.337660;160.967135;179.904445;203.624900;213.874465;213.581610;211.336475;205.870035;203.039190;197.377520;206.455725;230.176170;252.041930;272.443465;261.120125;257.703600;251.456240;237.790150
2017-06-12;236.878856;202.060998;177.512445;142.792380;153.159498;194.432354;241.866819;324.412531;330.965352;292.919995;276.391278;257.808718;227.587581;222.208406;217.905094;217.122670;214.775378;217.416069;237.759083;234.140392;228.174399;227.489778;218.883104;195.703803
2017-06-13;175.202514;104.264010;76.687641;72.302706;86.919156;154.447155;220.903281;249.454080;270.014543;257.152067;259.783038;275.763680;266.993820;270.404325;270.696664;265.337289;252.182474;283.851449;345.727764;369.406413;334.326943;332.475506;313.181792;255.495536
2017-06-14;235.921598;227.346184;225.104880;225.397214;227.735986;234.459878;327.132936;392.423096;426.432429;405.676034;400.706166;389.109864;359.972902;350.715371;350.033197;341.262896;334.733861;353.931136;358.706098;344.868462;292.636354;282.306846;281.137480;254.729062
2017-06-15;256.424818;249.323504;240.082104;238.622944;238.136544;261.872376;303.993750;358.955839;369.656400;345.239641;298.546192;318.682709;283.468082;276.366798;282.398044;264.207048;287.067378;299.518972;307.787582;301.172678;269.557328;275.199472;288.040168;257.592144
2017-06-16;240.893380;227.358950;214.214000;205.158590;204.963840;218.206170;252.577790;299.607490;272.343880;259.588420;235.927510;233.395880;228.722130;226.872090;222.393080;219.374620;215.090330;214.214000;211.974490;224.048370;224.437840;223.561510;226.190510;212.558710
2017-06-17;197.661090;175.460740;166.307960;189.774130;179.745010;192.500490;186.366170;204.477000;224.048370;228.722130;226.287880;224.827330;222.198340;219.569340;215.090330;216.356130;223.074670;233.493260;238.945990;237.582800;233.785370;230.085300;230.280050;224.535210
2017-06-18;236.219620;231.156380;227.943170;224.729960;213.727160;218.985130;227.748420;234.466960;237.582800;237.582800;236.998580;236.024880;234.953800;229.111620;214.019260;222.977300;229.793200;236.219620;236.219620;237.485420;237.388050;235.635410;242.548670;242.548670
2017-06-19;234.642744;231.524568;227.237076;225.288226;229.478255;236.201832;246.823119;281.317951;278.686980;276.543224;281.220508;274.009726;272.060856;263.778201;264.947527;250.818282;243.120295;252.767152;265.727061;281.512817;267.773364;258.321393;248.966855;236.591614
2017-06-20;237.595125;231.350315;224.520075;220.812215;222.568565;230.667290;262.476750;299.555260;320.436300;297.311015;299.750390;275.746950;258.183440;252.524090;245.205965;239.546615;236.131510;236.424225;237.399975;240.815100;237.399975;236.326640;236.716950;233.692135
